dataset_id,split_id,rule,ref_id,theta_path,dataset_path,attempt_seed,optimizer_chain,P,train_error,test_error,CE_mean_train,CE_sum_train,CE_mean_test,theta_norm,min_margin,q05_margin,median_margin,mean_margin
0,0,low_tv_spectral_teacher,10,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_010/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700010,adam,2533,0.0,0.099609375,0.001051804570431592,1.0770478801219503,0.5983668919614156,13.838762318237482,0.20015588731080824,6.826956967289912,7.536429305439214,8.776574221152515
0,0,low_tv_spectral_teacher,11,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_011/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700011,adam,2533,0.0,0.099609375,0.0007547715262819213,0.7728860429126874,0.5993843889172827,13.41203632008474,1.8304966392810993,6.512109565823853,8.176887679290232,8.31452009739133
0,0,low_tv_spectral_teacher,12,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_012/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700012,adam,2533,0.0,0.103515625,0.0010501692354240087,1.075373297074185,0.6602000346345442,14.721561223711781,0.2436388394439959,6.672980299942316,7.539492061159715,9.681748146570948
0,0,low_tv_spectral_teacher,13,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_013/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700013,adam,2533,0.0,0.1005859375,0.0012563362879741604,1.2864883588855403,0.5416333527294582,13.918808364806921,2.2085448487577057,5.661929784347016,7.634578649641381,7.403432019430612
0,0,low_tv_spectral_teacher,14,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_014/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700014,adam,2533,0.0,0.0966796875,0.0011447326770011959,1.1722062612492246,0.5354119678418543,14.285265979223919,1.0583807355981938,5.891855948347278,8.525191291610472,8.736136296834456
0,0,low_tv_spectral_teacher,15,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_015/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700015,adam,2533,0.0,0.09912109375,0.0009978423858900028,1.0217906031513628,0.544667002784402,12.14837077473515,1.951432938634206,5.4934709074764685,8.079751493216447,7.9887048879065645
0,0,low_tv_spectral_teacher,16,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_016/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700016,adam,2533,0.0,0.10400390625,0.0015278881572218244,1.5645574729951481,0.5885023753934783,12.26472488034473,1.5326335111426244,5.355711676456803,9.009774237797457,8.34039139346067
0,0,low_tv_spectral_teacher,17,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_017/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700017,adam,2533,0.0,0.10400390625,0.0010338672864027025,1.0586801012763674,0.5850264982270621,12.250931662454029,1.8509906150493989,5.724614953550759,8.538892865002458,8.16048110765565
0,0,low_tv_spectral_teacher,18,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_018/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700018,adam,2533,0.0,0.10400390625,0.002641803458592001,2.705206741598209,0.4836859157330248,13.142007376988238,0.974880861842911,4.6231608545654295,7.280235304887226,6.870153647887139
0,0,low_tv_spectral_teacher,19,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_019/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700019,adam,2533,0.0,0.09130859375,0.004975763245837428,5.095181563737526,0.43665468456140044,12.657146017856935,0.17258612353812675,3.742827753619907,8.092631051624924,7.493242892430326
0,0,low_tv_spectral_teacher,20,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_020/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700020,adam,2533,0.0,0.10595703125,0.0010059041354734705,1.0300458347248338,0.5636230394809645,12.201644172200705,1.1039222741280232,5.789497096600391,8.807498684843152,8.360815959487164
0,0,low_tv_spectral_teacher,21,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_021/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700021,adam,2533,0.0,0.10595703125,0.0008751412990789478,0.8961446902568425,0.6068596622394238,13.253861321460098,0.7880610381526192,6.2919987806297,8.89758409480514,8.592473754213554
0,0,low_tv_spectral_teacher,22,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_022/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700022,adam,2533,0.0,0.099609375,0.0015125645506503418,1.54886609986595,0.5203253660286877,12.514141893329331,2.2923921343856684,5.2060333257259295,8.694929841287935,8.03359738486461
0,0,low_tv_spectral_teacher,23,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_023/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700023,adam,2533,0.0,0.09912109375,0.0013053966655860554,1.3367261855601207,0.5638845302223234,13.862831298845915,0.8380972444362071,5.485393774258757,8.39105251513329,8.26310629829996
0,0,low_tv_spectral_teacher,24,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_024/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700024,adam,2533,0.0,0.10009765625,0.0018592241845570405,1.9038455649864094,0.5271265269398531,13.411819070241592,1.3883724215321789,4.976966987961265,8.487368463418541,7.909940121081327
0,0,low_tv_spectral_teacher,25,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_025/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700025,adam,2533,0.0,0.0986328125,0.0015326023276976746,1.5693847835624188,0.5716362910734332,13.089724203536374,0.05165939670265085,5.863225286223016,7.291756024599618,8.377415553232199
0,0,low_tv_spectral_teacher,26,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_026/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700026,adam,2533,0.0,0.10302734375,0.0019532291569434412,2.000106656710084,0.5394795799146076,12.966120839698341,0.16097846085365564,5.187069113114193,8.176108651685222,7.949597951306968
0,0,low_tv_spectral_teacher,27,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_027/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700027,adam,2533,0.0,0.099609375,0.0012739568084035875,1.3045317718052736,0.5783346947955719,11.811234940241999,0.6045228765294344,5.53037249877766,10.126717637928174,9.214108493880637
0,0,low_tv_spectral_teacher,28,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_028/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700028,adam,2533,0.0,0.09228515625,0.003158767051159229,3.2345774603870505,0.47398425286864254,13.179063088230336,0.387542584301819,4.603684987907764,7.989490902438822,7.581238402754656
0,0,low_tv_spectral_teacher,29,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_029/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2700029,adam,2533,0.0,0.1015625,0.0018730060902790754,1.9179582364457732,0.49202626897788493,12.919619788605866,2.3670889576852576,4.788767621851699,7.480265134058892,7.0503441909475
1,0,real_even_odd,0,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_000/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,2701000,adam,2533,0.0,0.111328125,0.002478578594947745,2.538064481226491,0.5785350389834338,13.972819806259315,1.0779922180176462,5.094912404456423,8.973752226012827,8.300734828151228
1,0,real_even_odd,1,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_001/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,2701001,adam,2533,0.0,0.11328125,0.001549218187603824,1.5863994241063157,0.6038914980380526,14.602783504194031,0.25526504860372135,5.8301419718919885,8.747690422456543,8.221023522371823
1,0,real_even_odd,2,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_002/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,2701002,adam,2533,0.0,0.119140625,0.001067422103963313,1.0930402344584325,0.7186668915451778,14.26913585964682,0.6726249625297029,6.441849179324999,9.281143240302226,8.784841421080648
1,0,real_even_odd,3,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_003/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,2701003,adam,2533,0.0,0.11279296875,0.0016736204048444043,1.71378729456067,0.5875685919690669,13.624440724880223,0.7996468785538564,5.233467642255964,9.063969378868382,8.61233957688224
1,0,real_even_odd,4,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_004/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,2701004,adam,2533,0.0,0.11669921875,0.0032979975919815493,3.3771495341891065,0.6208815176967039,14.430033045424475,0.19719685808787446,5.15428202430358,8.912877709061437,8.190535311307846
1,0,real_even_odd,5,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_005/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,2701005,adam,2533,0.0,0.11865234375,0.0025348250017839247,2.595660801826739,0.5901627706384888,13.037131533331255,0.9398230356480421,4.7513748355166605,8.037198202500942,7.592530495087801
1,0,real_even_odd,6,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_006/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,2701006,adam,2533,0.0,0.11083984375,0.0015110207596077349,1.5472852578383205,0.6250237122301471,14.365960490452524,0.6613582249899248,5.024664264800687,9.126313266028191,8.562088953002085
1,0,real_even_odd,7,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_007/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,2701007,adam,2533,0.0,0.13037109375,0.0014533595504000634,1.488240179609665,0.8147538436873305,17.067175958098474,0.14374508798057783,6.31313911670324,10.297710041808358,9.762091511584188
1,0,real_even_odd,8,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_008/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,2701008,adam,2533,0.0,0.1201171875,0.001996551859929095,2.0444691045673933,0.6791773468496374,14.388387551973924,0.04602114116923428,5.365690669802719,9.803419739597587,9.256023013245596
1,0,real_even_odd,9,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_009/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,2701009,adam,2533,0.0,0.1240234375,0.0017203263737699903,1.76161420674047,0.6569394132821469,14.130083533159382,0.5946753835653749,5.2313667863732505,10.182871017415746,9.375335951617117
1,0,real_even_odd,10,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_010/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,2701010,adam,2533,0.0,0.12353515625,0.0005152046223490579,0.5275695332854353,0.8039147803641089,14.44162590566967,1.5214476552156673,6.807181260129136,10.234293728130547,9.802753987920946
1,0,real_even_odd,11,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_011/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,2701011,adam,2533,0.0,0.10302734375,0.0011289124734932664,1.1560063728571048,0.609531205381001,15.138446928718137,0.23074320915557722,6.961299597031596,9.49238982669524,9.334041406826172
1,0,real_even_odd,12,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_012/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,2701012,adam,2533,0.0,0.12060546875,0.0009295709289319964,0.9518806312263643,0.7140888707378308,14.595033093821415,0.6023787380850436,6.3857827018998305,10.097467031280122,9.461987918995082
1,0,real_even_odd,13,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_013/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,2701013,adam,2533,0.0,0.12109375,0.0027951831627395264,2.862267558645275,0.5882908651789809,13.649633573300246,0.24569688044507032,4.685326772079108,8.196749654273582,7.649529076442597
1,0,real_even_odd,14,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_014/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,2701014,adam,2533,0.0,0.1240234375,0.0014666512529191754,1.5018508829892356,0.7024299816204866,15.124385723513571,1.0421765649749537,5.608072762457823,9.117687198242322,8.601716586213744
1,0,real_even_odd,15,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_015/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,2701015,adam,2533,0.0,0.1171875,0.003186537120763031,3.2630140116613435,0.5468665021421284,12.919982234849268,0.7513844463223073,4.8196501932502995,7.801754638838673,7.226863551615054
